公司代號,公司名稱,產業類別,直接(範疇一)溫室氣體排放量(公噸CO₂e),能源間接(範疇二)溫室氣體排放量(公噸CO₂e),其他間接(範疇三)溫室氣體排放量(公噸CO₂e),溫室氣體排放密集度,再生能源使用率,用水量(公噸(t)),用水密集度,有害廢棄物(公噸(t)),非有害廢棄物(公噸(t)),總重量(有害+非有害)(公噸(t)),廢棄物密集度,員工福利平均數(仟元/人),員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資平均數(仟元/人),非擔任主管職務之全時員工薪資中位數(仟元/人),管理職女性主管占比,職業災害人數,職業災害比率,火災件數,火災死傷人數,火災比率(死傷人數/員工總人數),董事會席次(席),獨立董事席次(席),女性董事比率,董事出席董事會出席率,公司年度召開法說會次數(次),ESG,E,S,G
2901,欣欣,貿易百貨,370.98995,2626431,317.53445,0.62755,0.0002,56802,717361,0,180.42,180.4199,0.2279,1063,880,769,707,0.4,0,0,0,0,0,9,3,0.2222,0.9167,1,65,55,78,57
2903,遠百,貿易百貨,5512.29,72050.06,73049.07,12.757,0.0004,2248958,0.037,0,7500,7500,0.0002,987,840,798,741,0.2333,3,0.0008,0,0,0,7,3,0.4286,0.8929,2,73,56,68,80
2904,匯僑,其他,4038.615,9853.415,2277.23,0.65205,0.01585,14550,1281.22025,57.11,10.93,68.04,21.5684,1094,906,683,669,0.2308,1,0.0128,0,0,0,7,2,0,0.9142,1,61,40,75,58
2905,三商,貿易百貨,1.2555,93.753,19.0042,0.0006,0,1616,0.01,0,1.1988,1.1988,0,5149,4949,914,786,0.6594,33,0.0033,0,0,0,10,4,0,0.8488,1,67,48,78,63
2906,高林,貿易百貨,6.5568,605.3163,119.7459,2.0946,0.0002,67863.5,62.25195,0,185166.525,185166.525,0.08395,671,555,617,571,0.2344,0,0,0,0,0,11,3,0,0.9753,1,70,25,90,63
2908,特力,貿易百貨,18.5384,636.17315,63.36295,0.62755,0.0002,14684,2.625,0,369997,369997,0.024,1169,933,963,850,0.614,3,0.0082,0,0,0,7,4,0.2857,0.9702,1,72,50,70,78
2910,統領,貿易百貨,66.7504,33647.515,1726.49,7.29405,0.0002,519122.5,141.6339,0.495,194.403,194.898,0.07375,818,677,664,607,0.1818,0,0,0,0,0,10,3,0.2,0.8667,1,52,25,60,51
2911,麗嬰房,貿易百貨,470,3165.18,2031.03235,2.0946,0.0002,67695.35,62.25195,0.495,360.868,360.868,0.07375,609,507,520,477,0.4167,0,0,0,0,0,7,3,0,0.9524,1,66,35,75,64
2912,統一超,貿易百貨,30177.03,513790.6,4556627.93,2.75,0,3272705.04,433.93,0,43764.67,43764.67,5.92,936,793,1083,922,0.5388,26,0.003,1,0,0,13,3,0.1538,1,6,80,57,83,83
2913,農林,貿易百貨,66.7504,33647.515,1726.49,7.29405,0.0002,519122.5,141.6339,0.495,194.403,194.898,0.07375,875,673,543,489,0.49,3,0.0132,0,0,0,11,4,0.0909,0.8182,2,60,25,65,63
2915,潤泰全,貿易百貨,271.9799,3091.36,616.0647,1.2545,0.0002,14040.7,5.24,0,385.686,385.686,0.1439,809,686,579,440,0.0792,2,0.0038,0,0,0,9,3,0,0.85,1,68,30,85,62
2923,鼎固-KY,建材營造,1527,39094,9505.1318,3.46,0.02225,808170,68.88,0,31401,31401,2.68,3387.5,1225.5,1221.5,869,0.42,0,0,0,0,0,12,4,0.25,0.913,1,70,73,68,70
2929,淘帝-KY,貿易百貨,66.7504,33647.515,2031.03235,7.29405,0.0002,519122.5,141.6339,0.495,194.403,194.898,0.07375,846.5,675,603.5,548,0.285,0,0,0,0,0,1,3,0,0.9762,1,54,25,60,54
2939,凱羿-KY,貿易百貨  ,,,,,,,,,,,,,,,,0.6364,0,0,0,0,0,8,4,0.125,0.9359,1,61,25,70,61
2945,三商家購,貿易百貨,238.2784,1922.15815,1782.87295,2.0946,0.0002,121350,358740.132,0.495,336.05,336.05,0.11575,457,370,447,375,0.6,84,0.0221,0,0,0,9,3,0,0.8254,2,62,40,65,64
3002,歐格,電腦及週邊設備業,26.79065,33.57,1207.2661,0.0834,0.36295,890,2.2111,0,4.5,4.5,0.0112,1231,1083,883,845,0.5556,0,0,0,0,0,11,4,0.1818,1,1,64,58,73,63
3003,健和興,電子零組件業,70.3466,5244.07,1540.7,1.9575,0.3502,58157,21.4214,56.47,28.048,84.518,0.0311,730,598,667,614,0.0236,1,0.0014,0,0,0,7,3,0,1,1,62,62,68,57
3004,豐達科,鋼鐵工業,419.1942,11697.54,9104.19,3.946,0.0113,130571,47.79,241.91,293.63,535.54,0.196,1174,992,860,751,0.27,3,0.0063,0,0,0,9,4,0.1111,0.963,1,66,66,70,63
3005,神基,電腦及週邊設備業,13223.75,93958.57,233235.36,3.0806,0,583760.2,0.523,1741.29,4585.08,6326.36,0.1818,2541,2309,1750,1526,0.2587,8,0.001,0,0,0,10,4,0.1,0.9,3,79,78,78,80
3006,晶豪科,半導體業,55.8122,3896.6,36009.418,0.3326,0,20894,37.6468,0.4264,17.8,18.2264,33.0788,2305,2052,2124,1970,0.2685,0,0,0,0,0,9,4,0,0.9722,2,60,55,40,78
3008,大立光,光電業,2917.8715,153310.045,8011.59,6.54825,0.03375,941228,23.8725,65.22,3593.3,3658.52,44.85915,1229,1089,1139,858,0.1,28,0.0036,0,0,0,9,3,0,0.9556,4,59,43,65,68
3010,華立,電子通路業,2786.36,1248.65,973.2811,13,0,6780,0.0017,25.31,58.03,83.34,0.00975,2118,1867,1394,1153,0.137,0,0,0,0,0,8,4,0,0.9364,4,65,63,60,72
3011,今皓,電子零組件業,2321.5126,7649.23,511546.535,1.98655,0.336,110112.5,20.52605,109.55055,821.17165,930.7222,0.1645,1127,987,761,664,0.22,0,0,0,0,0,4,2,0,0.9747,1,51,25,65,60
3013,晟銘電,電腦及週邊設備業,5449.84,14670.02,2206.3186,0.5569,0.052,348320,5.902,20.63,289.862,310.492,4.6657,1362,1131,975,914,0.04,44,0.0122,0,0,0,7,3,0.2857,0.8163,1,78,83,83,72
3014,聯陽,半導體業,168.4,1231,88406.0934,0.22,0.00815,12216,1.9463,0.97,19.35,20.32,0.0032,2870,2630,2523,2346,0.1122,0,0,0,0,0,7,7,0.2857,1,4,61,58,40,78
3015,全漢,電子零組件業,1141.53,14920.94,49.2337,1.22,0.0558,194.54,114.215,19.6028,430.4513,450.0541,0.3985,1162,998,971,838,0.2867,0,0,0,0,0,11,4,0.0909,1,3,68,64,63,77
3016,嘉晶,半導體業,602.9,42517.1,8796,10.2,0,664.14,0.157,4.93,156.3,161.23,0.0969,1029,838,895,835,0.29,0,0,0,0,0,9,3,0.1111,0.9556,1,69,55,85,68
3017,奇鋐,電腦及週邊設備業,6084.19,96846.09,251081.3,5.9805,0.31,1455686,24.5916,583.7,8590.24,9173.94,0.155,2613,2358,1206,1046,0.1707,37,0.0151,0,0,0,13,4,0.0769,1,4,69,57,75,75
3018,隆銘綠能,其他電子業,4065.78,23557.245,15965.03,1.11205,0.095,127097.05,16.7203,47.8715,4082.90855,4130.78,0.117,1145,882,847,828,0.125,0,0,0,0,0,7,3,0.2857,0.7413,1,52,25,73,56
3019,亞光,光電業,177.052,9411.33,1853.69,0.5378,0.03265,97821.67,5.2059,15.81,50.48,66.29,0.0037,983,842,854,716,0.1613,2,0.002,0,0,0,7,3,0.1429,1,1,51,40,48,62
3021,鴻名,電子零組件業,26.1987,163.1997,61.9148,0.2881,0.0279,2790,0.93,0,10.8804,4.3204,0.0025,771,609,723,608,0.3889,0,0,0,0,0,9,3,0.3333,0.9556,2,62,31,85,68
3022,威強電,電腦及週邊設備業,173.6215,1714.61,1842.04,0.3802,0.10885,10280,2.0699,0.447,0.532,0.979,0.0002,1319,1153,1137,1022,0.25,0,0,0,0,0,7,3,0.14,1,3,58,34,70,68
3023,信邦,電子零組件業,2838.38,18135.95,128715.9,4.57,0.0604,59350,1.81,110.13,1853.87,1964,0.06,898,753,729,544,0.472,26,0.0146,0,0,0,11,3,0.09,0.91,5,71,67,73,73
3024,憶聲,光電業,277.7878,5492.795,6908.5012,2.07985,0.21615,47786.5,56.04955,0.3055,123.0515,123.357,0.67305,920,758,618,539,0.2051,0,0,0,0,0,11,3,0.2727,0.9481,1,50,33,55,58
3025,星通,通信網路業,360.0527,15508.04,3395337.04,0.5196,0.11555,113479,4.2425,94.725,2617.595,2712.32,0.0434,1386,1213,979,802,0.4,0,0,0,0,0,8,4,0.25,1,1,59,25,73,55
3026,禾伸堂,電子零組件業,367.6258,29670.87,6865.4,3.03795,0.0058,260915.4,17.9583,310.6,648.03,958.63,0.066,1026,882,817,707,0.476,7,0.0071,0,0,0,9,4,0,0.963,4,62,56,60,68
3027,盛達,通信網路業,68.9552,312.7713,262.1372,0.41,0.073,0.11,0,7.11,25.13,32.24,25.5075,1120,944,812,780,0.25,0,0,0,0,0,9,4,0,0.94,4,64,31,75,62
3028,增你強,電子通路業,101.24,574.08,561.72315,0.047,0.021,5074,0.3532,0,19.56,19.56,0.0014,1276,1093,1020,916,0.3656,5,0.0067,0,0,0,10,4,0.1,0.9231,1,65,55,70,65
3029,零壹,資訊服務業,101.75965,1170.755,438.5248,0.3785,0.01025,9554.5,1.2912,0,0.8215,6.351,0.01385,1447,1221,1109,1080,0.51,0,0,0,0,0,7,3,0.2857,0.9697,2,72,25,83,73
3030,德律,其他電子業,788.055,1556.98,2208.23,1.0266,0,13384,0.3018,0,95.424,95.424,0,1289,1095,1152,1001,0.1013,2,0.0034,0,0,0,9,4,0.11,0.98,2,59,39,58,75
3031,佰鴻,光電業,434.54485,7417.175,6908.5012,3.4078,0.21615,138325.3,56.04955,133.1945,1094.0365,1227.232,0.67305,1337,1163,816,744,0.27,0,0,0,0,0,9,4,0.3333,0.97,1,53,30,50,73
3032,偉訓,電子零組件業,5.6,476.63,150.52,0.0751,0.0279,4300,0.6695,0,17.35,17.35,0.0027,1937,1730,1276,1175,0.24,0,0,0,0,0,10,4,0.3,0.9792,1,47,25,55,57
3033,威健,電子通路業,104.4325,369.1078,1011.43,0.0143,0,4520,0.0001,0,102.914,102.914,0.0031,1505,1271,1156,1033,0.1038,6,0.0122,0,0,0,7,3,0.1428,0.9365,2,62,53,55,73
3034,聯詠,半導體業,750.0743,17913.73,1646004.33,0.1666,0.078,95122,0.8618,0,395.9,395.9,0.0036,4093,3784,3712,3028,0.0733,0,0,0,0,0,8,3,0.125,0.975,4,62,49,43,86
3035,智原,半導體業,237.3393,3229.09,71497.31,0.2897,0.0163,20270.32,1.6941,0.866,25.2869,26.1529,0.0022,2754,2495,2323,1980,0.2102,0,0,0,0,0,9,3,0.2222,1,4,75,55,85,83
3036,文曄,電子通路業,110.0573,1431.89,373.4026,0.0041,0.0033,11499,0.6775,0,132.56,132.56,0.0029,1985,1742,1392,1117,0.308,0,0,0,0,0,8,4,0.375,0.9391,9,77,49,70,98
3037,欣興,電子零組件業,39771,930311,228929,9.32,0.15875,22366834.31,215,65375,28814,94189,0.91,919,763,854,691,0.1937,41,0.0014,1,0,0,9,3,0.11,0.98,2,83,79,80,88
3038,全台,光電業,98,10492.69,50520.01,13.93,0.10565,279236,43.94,38,215,253,0.024,813,704,674,556,0.1714,4,0.0046,0,0,0,9,3,0.3333,1,1,68,63,65,74
3040,遠見,其他,0,20,1500.1005,0.87735,0,0.5,1289.1915,0,24.9589,500,0.02795,1377,1195,760,806,0.5,0,0,0,0,0,7,3,0.143,1,1,69,63,73,69
3041,揚智,半導體業,0,1442.11,1.7834,0.0352,0.00125,1299,0.0317,0,41,41,0.001,2244,1998,1713,1605,0.13,0,0,0,0,0,3,2,0.33,1,2,62,65,55,66
3042,晶技,電子零組件業,1441.34,21774.93,4394.95,3.1366,0.0157,376115,0.0427,318.93,120.51,439.44,0.0499,1021,882,940,729,0.1707,1,0.001,0,0,0,11,4,0.1818,1,7,65,55,50,83
3043,科風,其他電子業,4065.78,23557.245,15965.03,1.11205,0.095,127097.05,16.7203,47.8715,4082.90855,4130.78,0.117,665,552,511,415,0.23,0,0,0,0,0,7,4,0.29,0.88,1,53,25,68,64
3044,健鼎,電子零組件業,68479,670980,18094,12.56,0.0375,15493535,263,94044,31427,125471,2.13,1182,1049,709,466,0.1831,0,0,0,0,0,9,3,0.1111,0.9722,6,75,75,65,82
3045,台灣大,通信網路業,6098.48,285603.7,341603.49,3.9363,0.0608,259910,56.7441,0,1986.06,1986.06,0.0886,1286,1102,1127,969,0.4789,1,0,0,0,0,9,5,0.1111,0.9524,12,84,85,75,92
3046,建碁,電腦及週邊設備業,0,6.6919,93.96,0.0012,0.67,321.99,0.0568,0,0.543,0.543,0.0001,1774,1356,1274,1396,0.29,0,0,0,0,0,7,4,0.1429,0.9762,2,74,93,70,62
3047,訊舟,通信網路業,39.1096,814.033,515.2385,0.2592,0,9450,2.871,0,130,130,0.0395,1293,1066,1050,944,0.2051,0,0,0,0,0,11,4,0,0.987,1,65,53,68,66
3048,益登,電子通路業,79.7029,664.9158,561.72315,0.0045,0.021,5140,0.29955,0,1.3,1.3,0.0102,1141,937,1220,1058,0.231,0,0,0,0,0,9,3,0.1111,0.9658,1,64,58,70,62
3049,精金,光電業,5757.19,40356.75,12264.36,0.0001,0.0675,821515,0.0001,406.572,1489.5,1896.07,0,968,748,751,670,0.1,0,0,0,0,0,8,4,0.125,0.75,1,62,67,43,73
3050,鈺德,光電業,73.4873,6080.61,776.4038,91.6934,0.23,31946,594.5133,168,41,209,44.91855,780,647,633,582,0.0466,0,0,0,0,0,7,3,0.2857,0.9714,1,69,71,70,66
3051,力特,光電業,4362.92,9746.33,2333.0762,7.0405,0.10565,214967,107.269,0.25,533.83,534.08,0.2665,762,629,574,531,0.25,13,0.0018,0,0,0,12,4,0.1666,0.8616,1,56,70,53,48
3052,夆典,建材營造,97.7594,162.684,593.9575,0.0748,0,1283.8,0.3685,0,14.6841,14.6841,0.0042,1100,951,642,579,0.1429,0,0,0,0,0,8,4,0.25,1,1,56,36,70,59
3054,立萬利,食品工業,7426.855,15666.84,51055.91,3.20725,0.0068,547564,66.5064,3.1921,6071.025,6074.215,0.9882,1176,999,935,790,0.4,0,0,0,0,0,9,4,0.3333,0.97,2,58,25,73,60
3055,蔚華科,電子通路業,1448.20865,1867,673.34185,1.3905,0.00165,11470,8.5424,12.655,95.295,107.95,0.00145,2097,1676,1331,1207,0.2778,0,0,0,0,0,7,3,0.5714,0.9464,1,58,40,60,64
3056,富華新,建材營造,20,749,30.55565,0.5052,0,4694,12.22715,0,2,2,0.02705,1328,1136,959,702,0.4,1,0.0001,0,0,0,8,3,0.375,0.9464,1,65,34,85,73
3057,喬鼎,電腦及週邊設備業,21.22,958.42,1207.2661,1.6746,0.10885,4466,7.6342,0.05,18.354,18.404,0.0315,1421,1215,1154,979,0.23,0,0,0,0,0,7,4,0.1429,0.9394,1,61,68,63,54
3058,立德,電子零組件業,296.7746,3217.535,511546.535,0.1081,0.336,43005,2.434,19.05055,430.67165,449.7222,0.0287,888,745,706,522,0.1919,0,0,0,0,0,9,4,0.1111,0.8654,1,44,25,45,57
3059,華晶科,光電業,23839,1267502,166822.8566,0.142,0.0356,24220,12.6825,0,46.5,46.5,44.8572,1759,1555,1315,1225,0.2222,2,0.0068,0,0,0,7,3,0.43,1,1,62,58,55,71
3060,銘異,電腦及週邊設備業,50.123,3836.4,2206.3186,0.4996,0.10885,65337,7.34855,0,24.42,24.42,0.0313,901,745,593,541,0.22,0,0,0,0,0,7,4,0.1429,0.9286,1,63,73,58,59
3062,建漢,通信網路業,145.8026,499.7304,3850.66,16.9636,0.07,5.442,2.5425,0.0012,0.0125,0.0137,25.5075,1569,1375,1164,1123,0.1633,0,0,0,0,0,6,4,0.3333,0.9333,1,72,68,70,75
3090,日電貿,電子零組件業,60.49,115.25,281.53,0.25,0.0279,1664.2,0.91,0,3.89365,4.23,0.0023,984,824,818,718,0.4667,2,0.0134,0,0,0,11,4,0.2727,0.9762,2,68,53,83,68
3092,鴻碩,電子零組件業,1260.97,16792.08,20766.3,17.9793,0.022,120022,55.5885,0,76.121,76.121,0.0353,3070,2840,697,705,0.2923,0,0,0,0,0,7,3,0,0.9714,1,60,75,45,61
3094,聯傑,半導體業,87.777,399.8872,830.96,2.1022,0,4878,21.0277,0.044,6.2496,6.2936,0.0271,1572,1353,1183,1161,0.1667,0,0,0,0,0,7,3,0.1429,1,1,69,60,73,73
3130,一零四,數位雲端,98.1005,1069.53,708574.118,0.5013,0.0362,9694,10.19,0,29.588,29.588,0.031,1584,1390,1280,1132,0.57,10,0.011,0,0,0,7,3,0.1429,0.8571,2,71,50,73,80
3138,耀登,通信網路業,14.9659,118.7835,61.9204,0.14,0.076,1907,16,0,6.309,6.309,51,1716,1512,1293,1033,0.3636,0,0,0,0,0,9,4,0.1111,0.9815,2,68,51,78,63
3149,正達,光電業,218.03,14937.8,4664.18,18.53,0.10565,190926,287.4692,0,368.39,368.39,0.55,756,633,609,526,0.1982,3,0.0073,0,0,0,7,4,0,0.9574,1,58,68,55,53
3150,鈺寶-創,半導體業,304.6622,21464.52275,10515.815,5.29005,0,458900.07,97.1135,2.5113,78.15,80.6613,0.0918,1455,1244,1255.5,1176,0.091,0,0,0,0,0,9,3,0.2222,0.9714,0,61,42,74,65.5
3164,景岳,生技醫療業,239.1,1859.24,1142.655,6.781,0.1808,23215,1242.1,1.3605,67.9595,69.32,3.7089,750,614,596,530,0.4074,0,0,0,0,0,9,4,0,0.8611,2,64,75,68,54
3167,大量,電機機械,85.3079,475.9706,122.34045,0.90825,0.03,4943.8,3.94615,0,31.4,31.4,0.0108,852,626,640,610,0.1538,1,0.0055,0,0,0,9,3,0,1,2,65,68,53,73
3168,眾福科,光電業,68.9641,5414.74,4309.755,6.9183,0.0003,1241.47,4.42155,0,21.3,21.3,44.8402,1622,1432,1095,984,0.35,0,0,0,0,0,9,3,0.2222,0.9508,0,53,27.5,60,67
3189,景碩,半導體業,13287.06,224552.94,108854.43,12.2959,0.01,5454148.56,2.7547,7713.22,3904.89,11618.11,0.6006,728,599,680,568,0.0232,20,0.0036,0,0,0,9,3,0,0.9778,18,78,68,78,85
3209,全科,電子通路業,26.8261,245.94,1150.32,0.0044,0,1269,0.0227,0,62.93,62.93,0.0011,1323,1133,1076,960,0.087,0,0,0,0,0,7,3,0,0.9,2,65,60,58,74
3229,晟鈦,電子零組件業,651.835,4149,15943.075,4.47,0.3502,52260,56.31,86,172.051,258.051,0.28,675,560,544,488,0.36,0,0,0,0,0,9,3,0.1111,0.9615,1,65,63,73,62
3231,緯創,電腦及週邊設備業,15378.01,246984.18,7901089.85,0.4,0.6245,2629632.23,4,1203.09,30624.32,31827.41,0.048,1663,1466,1338,1196,0.224,37,0.0009,1,0,0,9,5,0.1111,0.94,10,81,88,65,88
3257,虹冠電,半導體業,927,2935.0528,88406.0934,0.8664,0,0.179,0.0002,0,1.753,1.753,0.0016,2198,2007,1379,1156,0.125,0,0,0,0,0,4,3,0,1,1,55,60,45,60
3266,昇陽,建材營造,17.03105,95.778,110.6982,0.0252,0,1.161,0.0003,0,18.848,18.848,0.0049,2402,2169,1713,1701,0.2,0,0,0,0,0,6,3,0,1,1,59,34,80,62
3296,勝德,電子零組件業,311.205,3502.3,15943.075,3.0838,0.03765,129201.03,105.1234,50,99.2054,149.2054,0.1649,895,747,666,614,0.3784,0,0,0,0,0,9,4,0.4444,0.9705,1,54,34,63,63
3305,昇貿,其他電子業,16.3035,412.7715,273432.0323,0.83525,0,1249.78,1.1609,0,41.194,41.194,0.00855,968,829,681,498,0.15,0,0,0,0,0,9,4,0.1111,0.9778,1,66,66,73,60
3308,聯德,電子零組件業,2321.5126,7649.23,511546.535,1.98655,0.336,110112.5,20.52605,109.55055,821.17165,930.7222,0.1645,5411,5225,3581,3749,0.4286,0,0,0,0,0,7,3,0.2857,1,1,49,25,63,56
3311,閎暉,通信網路業,237.5321,1927.095,2296.62015,1.6252,0.0013,14380,110.6341,12.3615,8.619,20.9805,0.1614,690,561,677,461,0.425,0,0,0,0,0,7,3,0.1429,0.8,1,68,36,70,73
3312,弘憶股,電子通路業,67.715,664.9158,561.72315,0.04195,0.015,5055,0.29955,0,11.73,11.73,0.0102,1258,1088,873,810,0.1333,0,0,0,0,0,9,4,0.1111,1,3,53,25,50,70
3321,同泰,電子零組件業,8.54,8732.25,8185.46,13310.7157,0,272765,3.74,69.892,123.007,192.899,0.0026,653,545,534,482,0.3947,11,0.0224,0,0,0,7,3,0.1429,0.9524,1,56,53,53,62
3338,泰碩,電子零組件業,2321.5126,7649.23,511546.535,1.98655,0.336,110112.5,20.52605,109.55055,821.17165,930.7222,0.1645,1305,1060,903,797,0.2286,0,0,0,0,0,7,4,0.1429,1,1,49,25,55,64
3346,麗清,汽車工業,19.5,2129.5,694.1994,1.19,0.2226,9172,5.07,22.813,50.5,73.313,4.05,975,756,945,711,0.3828,0,0,0,0,0,9,4,0.33,1,2,53,47,50,60
3356,奇偶,光電業,434.54485,7417.175,6908.5012,3.4078,0.21615,138325.3,56.04955,133.1945,1094.0365,1227.232,0.67305,1162,1003,980,894,0.3333,0,0,0,0,0,7,3,0.2857,0.9841,2,53,25,70,61
3376,新日興,電子零組件業,676.3528,23899.62,66916.14,2.4411,0.0058,291090,28.9131,70.71,691.47,762.18,0.1019,658,558,602,535,0.293,15,0.0308,0,0,0,9,3,0.1111,0.9815,7,59,40,58,74
3380,明泰,通信網路業,85.5502,4791.75,549.1743,0.2672,0.00075,28937,6.1452,77.9602,729.5143,807.4745,0.0001,1247,1060,1132,1066,0.2811,1,0.0009,0,0,0,8,4,0.25,0.98,2,83,65,88,83
3406,玉晶光,光電業,434.54485,7417.175,6908.5012,3.4078,0.21615,138325.3,56.04955,133.1945,1094.0365,1227.232,0.67305,1055,902,772,610,0.0884,31,0.0304,0,0,0,9,9,0.1111,1,1,51,38,60,54
3413,京鼎,半導體業,469.3281,19709.64,13227.67,0.2437,0,284450,21.7947,576.52,2201,2777.52,0.2128,1622,1472,1370,1280,0.2302,20,0.0076,0,0,0,7,4,0.2857,0.9643,4,67,37,80,80
3416,融程電,電腦及週邊設備業,126.0106,717.0748,2195.0811,0.34,0.36295,480.89,0.1939,0.3192,25.9,26.2192,0.0106,1026,867,833,703,0.228,1,0.0023,0,0,0,9,3,0.1111,0.9815,3,68,68,63,72
3419,譁裕,通信網路業,107.8,729.15,891.11,0.73,0.038,10107,2.4305,1.6,17.04,18.64,0.01985,1174,1007,902,751,0.0615,3,0.0123,0,0,0,10,3,0.1,0.9857,2,55,50,60,52
3432,台端,電子零組件業,0,97.0514,148.51185,0.2881,0.0279,1690.82,0.92,0,3.89365,4.3204,0.00515,1368,1181,726,630,0.5,0,0,0,0,0,7,3,0.2857,1,1,56,34,70,63
3437,榮創,光電業,256.73,7130.61,844.8409,3.7449,0.23,48470,24.5713,1.39,56.092,57.482,0.0291,795,640,652,549,0.272,9,0.0118,0,0,0,7,4,0.1429,0.9524,1,64,69,53,68
3443,創意,半導體業,933.0934,9417.96,195464.23,7.84,0.0025,16585,32.07,0.932,0.94,1.872,16.64955,3860,3541,3134,2598,0.148,1,0.0011,0,0,0,9,5,0.11,0.93,214,79,55,83,94
3447,展達,通信網路業,114.1688,3180.56,614115.31,1.1485,0.1608,29796.93,10.387,4.0355,59.27,63.3055,0.0221,1375,1145,1233,1083,0.1667,0,0,0,0,0,7,3,0.1429,1,1,63,42,63,67
3450,聯鈞,半導體業,481.2078,7138.08,2953.69,1.4112,0,42766.6,61.43575,0,47.98,47.98,0.04205,723,531,583,496,0.2878,0,0,0,0,0,7,3,0,1,1,61,68,50,63
3454,晶睿,光電業,116.7871,2029.14,747.1864,0.3158,0.46,36565.28,594.5133,0,30.8154,30.8154,46.26225,1395,1154,1076,953,0.29,0,0,0,0,0,9,3,0.11,1,2,74,60,83,78
3481,群創,光電業,109369.55,2493974.36,1647629.92,12.21,0.0249,15900000,75.0919,19501,48706,68207,0.3221,1014,847,897,724,0.196,36,0.001,1,0,0,9,5,0.1111,0.9722,9,66,68,40,85
3494,誠研,電腦及週邊設備業,15.6408,722.8742,2195.0811,1.0925,0.02795,3667.945,0.1001,0,51.2325,51.2325,0.02045,1122,941,589,431,0.005,0,0,0,0,0,7,3,0.0014,0.008,1,65,63,65,66
3501,維熹,電子零組件業,1117,12922,3366,4.8816,0.32,75938,14.25,9,52,61,0.011,785,655,557,404,0.51,2,0.007,0,0,0,9,4,0.2222,1,1,61,34,90,59
3504,揚明光,光電業,804.9287,11314.78,4642.2,4.4087,0.23,67947,24.7165,7.668,80.896,88.564,0.0322,864,710,728,569,0.2273,5,0.0063,0,0,0,7,3,0.2857,1,2,61,53,50,76
3515,華擎,電腦及週邊設備業,266.103,609.91,2546.575,0.061,0.10885,4437,13.9,0.025,10.42,3.9416,0.0124,2047,1808,1624,1429,0.29,0,0,0,0,0,7,3,0,1,4,57,43,50,74
3518,柏騰,其他電子業,4065.78,23557.245,15965.03,1.11205,0.095,127097.05,16.7203,47.8715,4082.90855,4130.78,0.117,1237,1050,898,894,0.26,0,0,0,0,0,8,3,0,0.8148,2,42,25,38,58
3528,安馳,電子通路業,67.715,410.01,561.72315,0.00445,0.015,3204.5,0.18795,0,32.115,32.115,0.00125,1241,1006,1253,1105,0.3929,0,0,0,0,0,8,4,0,0.9778,1,56,25,70,58
3530,晶相光,半導體業,4.9868,109.1356,0.5768,114.6992,0,1276.355,0.2948,0,0.0955,0,0.0032,2202,1967,1527,1271,0.0175,0,0,0,0,0,7,4,0.2857,0.9714,2,56,28,63,73
3532,台勝科,半導體業,5914.82,224035.65,5359211.07,375.72,0,665685.5895,20.7431,1.541,5541.54,5543.08,0.028,1272,1102,1087,1039,0.05,0,0,0,0,0,10,3,0.1,0.97,2,60,44,55,77
3533,嘉澤,電子零組件業,3381.14,42159.74,110854.07,1.6805,0.1003,516338,21.09,299,17529,17828,0.7282,3048,2784,1899,1578,0.2395,0,0,0,0,0,7,3,0.2857,0.898,14,75,64,78,83
3535,晶彩科,光電業,164.42835,296837.09,279961.765,11.6933,0.0065,13931.5,8.9053,0,16.59,16.59,0.0383,1079,903,909,774,0.103,2,0.0105,0,0,0,9,4,0,1,2,67,60,78,63
3543,州巧,光電業,1068.88,10313.32,4309.755,3.4997,0.0003,167.24,0.0514,49.328,112.435,161.763,0.0497,902,754,714,609,0.06,12,0.0009,0,0,0,9,4,0,0.963,1,47,25,45,64
3545,敦泰,半導體業,1706.03,1126.43,176811.61,13.2403,0,1390.5895,0.0007,0,2.0012,2.0012,0.0001,1940,1681,1833,1546,0.1379,0,0,0,0,0,8,4,0.125,0.9464,4,62,35,60,84
3550,聯穎,電子零組件業,2321.5126,7649.23,24826.675,1.98655,0.336,110112.5,20.52605,109.55055,821.17165,930.7222,0.1645,991,826,863,725,0.3514,0,0,0,0,0,7,3,0.1429,1,1,53,25,68,64
3557,嘉威,居家生活,330.16,24454.69,10757.24,5.2152,0,374650,78.83,3.71,6.09,9.8,0.0021,2437,2213,998,876,0.37,34,0.0026,0,0,0,6,2,0.1667,0.9808,1,68,40,78,73
3563,牧德,光電業,53.4362,803.0994,4309.755,0.4864,0.0003,11112,6.3101,103.4,86.255,189.655,44.8558,1357,1140,1082,946,0.2333,5,0.0016,0,0,0,9,3,0,0.97,1,61,73,40,69
3576,聯合再生,光電業,1182.48,41774.51,966.7468,5.1403,0.0149,361587,35.6233,568.554,1569.88,2138.44,0.2107,890,719,687,549,0.42,7,0.0048,0,0,0,11,3,0,0.9394,2,57,47,58,64
3583,辛耘,半導體業,886.3177,9523.6,88426.60105,6.814,0.0205,383127,48.3471,15.09,314.52,329.61,0.04205,1203,1029,999,886,0.2234,5,0.0103,0,0,0,9,3,0.2222,0.8889,4,66,60,68,69
